"dcas_bbl","dcas_hnum","display_hnum","dcas_sname","sname_1b","parcel_name","display_name","agency","primary_use_code","primary_use_text","reviewed"
"1016560100","240","240","EAST 109 STREET","EAST  109 STREET","JHS 117 & PLAYGROUND","JHS 117 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"1016710039","322","322","EAST 100 STREET","EAST  100 STREET","METRO NORTH REHABS","METRO NORTH REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1016740010","315","315","EAST 102 STREET","EAST  102 STREET","METRO NORTH REHABS","METRO NORTH REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1016880045","306","306","EAST  117 STREET","EAST  117 STREET","CORSI HOUSES & SENIOR CENTER","CORSI HOUSES AND SENIOR CENTER","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1016890005","319","319","EAST 117 STREET","EAST  117 STREET","PS 155 & PLAYGROUND.(JOP)","PS 155 AND PLAYGROUND.(JOP)","EDUC","211","ELEMENTARY SCHOOL",
"1016890005","319","319","EAST 117 STREET","EAST  117 STREET","PS 155 & PLAYGROUND.(JOP)","PS 155 AND PLAYGROUND.(JOP)","PARKS","431","PLAYGROUND",
"1016910001","1892","1892","FIRST AVENUE","FIRST AVENUE","DRAPER HALL & HSG I & HSG II","DRAPER HALL AND HSG I & HSG II","HHC","690","OTHER HEALTH FACILITY",
"1016940001","433","433","EAST  100 STREET","EAST  100 STREET","PS 50 (UDC & ECF)","PS 50 (UDC AND ECF)","EDUC","211","ELEMENTARY SCHOOL",
"1017000001","421","421","EAST  106 STREET","EAST  106 STREET","PS 146 & PLAYGROUND(JOP)","PS 146 AND PLAYGROUND(JOP)","EDUC","211","ELEMENTARY SCHOOL",
"1017000001","421","421","EAST  106 STREET","EAST  106 STREET","PS 146 & PLAYGROUND(JOP)","PS 146 AND PLAYGROUND(JOP)","PARKS","431","PLAYGROUND",
"1017130001",,"","E.116 ST&F.D.R.DRIVE","E.116 ST&F.D.R.DRIVE","MAHN CTR FOR MATH & SCIENCE HS","MANHATTAN CTR FOR MATH AND SCIENCE HS","EDUC","213","ACADEMIC HIGH SCHOOL",
"1017180001","95","95","WEST 119 STREET","WEST  119 STREET","REHAB PROGRAM(TAFT REHABS)","REHAB PROGRAM(TAFT REHAB)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1017300055","35","35","WEST 134 STREET","WEST  134 STREET","HANSBOROUGH REC CENTER & POOL","HANSBOROUGH REC CENTER AND POOL","PARKS","451","RECREATION CENTER/GYMNASIUM",
"1017330017","2230","2230","FIFTH AVENUE","FIFTH AVENUE","PS 197 & H. BENNETT PLGD (JOP)","PS 197 AND H. BENNETT PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"1017330017","2230","2230","FIFTH AVENUE","FIFTH AVENUE","PS 197 & H. BENNETT PLGD (JOP)","PS 197 AND H. BENNETT PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"1017470001","55","55","EAST  120 STREET","EAST  120 STREET","PS 79 & PLAYGROUND (JOP)","PS 79 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"1017470001","55","55","EAST  120 STREET","EAST  120 STREET","PS 79 & PLAYGROUND (JOP)","PS 79 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"1017570169",,"","E 135 ST","EAST  135 STREET","ABRAHAM LINCOLN HOUSES PLGD","ABRAHAM LINCOLN HOUSES PLAYGROUND","PARKS","431","PLAYGROUND",
"1017670001","1681","1681","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670002","1683","1683","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670003","1685","1685","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670004","1687","1687","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670067","110","110","EAST  119 STREET","EAST  119 STREET","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670068","108","108","EAST  119 STREET","EAST  119 STREET","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670069","1693-95","1693-95","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670071","1691","1691","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670072","1689","1689","PARK AVENUE","PARK AVENUE","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670168","106","106","EAST  119 STREET","EAST  119 STREET","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017670169","104","104","EAST  119 STREET","EAST  119 STREET","25 PCT PERSONNEL PARKING","25 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1017680021","160","160","EAST 120 STREET","EAST  120 STREET","PS 7 & PLAYGROUND","PS 7 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"1017710010","115","115","EAST 122 STREET","EAST  122 STREET","PARK AVE E.122&123 ST HOUSES","PARK AVENUE E.122 AND 123 ST HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1017710059","120","120","EAST 123 STREET","EAST  123 STREET","PARK AVE E 122&123 ST HOUSES","PARK AVENUE E 122 AND 123 ST HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1017710065","116","116","EAST 123 STREET","EAST  123 STREET","PARK AVE. EAST 122 123 STREETS","PARK AVENUE EAST 122 123 STREETS","NYCHA","470","OPEN SPACE",
"1017880046","204","204","EAST 124 STREET","EAST  124 STREET","FAMILY CENTER PLAYLOT","FAMILY CENTER PLAYGROUND","ACS","434","ACCESSORY PLAY AREA",
"1017970110",,"","2 AVE & 120 ST","2 AVENUE","JHS 45 & WAGNER HSES PLGD  JOP","JHS 45 AND WAGNER HOUSES PLAYGROUND JOP","EDUC","212","INTERMEDIATE SCHOOL",
"1017970110",,"","2 AVE & 120 ST","2 AVENUE","JHS 45 & WAGNER HSES PLGD  JOP","JHS 45 AND WAGNER HOUSES PLAYGROUND JOP","PARKS","431","PLAYGROUND",
"1018150002","342","342","PLEASANT AVENUE","PLEASANT AVENUE","PLEASANT VILLAGE COMMUNITY PK","PLEASANT VILLAGE COMMUNITY PARK","PARKS","440","PARK",
"1018160001","535","535","EAST 119 STREET","EAST  119 STREET","PS 112 (TANDEM PS 206) & PLGD","PS 112 (TANDEM PS 206) AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"1018270042","218","218","WEST  112 STREET","WEST  112 STREET","REHAB PROGRAM(TAFT REHABS)","REHAB PROGRAM(TAFT REHAB)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1018520099","163","163","WEST 97 STREET","WEST   97 STREET","PS 163 & PLAYGROUND","PS 163 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"1018520099","163","163","WEST 97 STREET","WEST   97 STREET","PS 163 & PLAYGROUND","PS 163 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"1018550005","145-51","145-51","WEST 100 STREET","WEST  100 STREET","ENG76 LAD22 BAT11/NYPD 24 PCT","ENG76 LAD22 BAT11/NYPD 24 PRECINCT","FIRE","520","FIREHOUSE",
"1018550005","145-51","145-51","WEST 100 STREET","WEST  100 STREET","ENG76 LAD22 BAT11/NYPD 24 PCT","ENG76 LAD22 BAT11/NYPD 24 PRECINCT","NYPD","510","POLICE STATION",
"1018550100",,"","AMSTERDAM","AMSTERDAM","FREDERICK DOUGLASS HSES PLGD","FREDERICK DOUGLASS HOUSES PLAYGROUND","PARKS","431","PLAYGROUND",
"1018590001","150","150","WEST  105 STREET","WEST  105 STREET","PS 145 & PLAYGROUND (JOP)","PS 145 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"1018590001","150","150","WEST  105 STREET","WEST  105 STREET","PS 145 & PLAYGROUND (JOP)","PS 145 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"1018620011","103","103","WEST  107 STREET","WEST  107 STREET","ANIBAL ARILES PLGD & JHS 54","ANIBAL ARILES PLAYGROUND AND JHS 54","EDUC","212","INTERMEDIATE SCHOOL",
"1018620011","103","103","WEST  107 STREET","WEST  107 STREET","ANIBAL ARILES PLGD & JHS 54","ANIBAL ARILES PLAYGROUND AND JHS 54","PARKS","431","PLAYGROUND",
"1018720029","830","830","AMSTERDAM AVENUE","AMSTERDAM AVENUE","830 AMSTERDAM AVE HOUSES","830 AMSTERDAM AVENUE HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1018730009","241","241","WEST  101 STREET","WEST  101 STREET","REHAB PROGRAM  DOUGLASS REHABS","REHAB PROGRAM  DOUGLASS REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1018750005","241","241","WEST  103 STREET","WEST  103 STREET","REHAB PROGRAM  DOUGLASS REHABS","REHAB PROGRAM  DOUGLASS REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1018750009","239","239","WEST  103 STREET","WEST  103 STREET","REHAB PROGRAM  DOUGLASS REHABS","REHAB PROGRAM  DOUGLASS REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1018750057","244","244","WEST  104 STREET","WEST  104 STREET","REHAB PROGRAM  DOUGLASS REHABS","REHAB PROGRAM  DOUGLASS REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1019070041","112","112","WEST 123 STREET","WEST  123 STREET","NEW 123RD ST. BLOCK ASSOC. GDN","NEW 123RD ST. BLOCK ASSOC. GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019070042","114","114","WEST 123 STREET","WEST  123 STREET","NEW 123RD ST. BLOCK ASSOC. GDN","NEW 123RD ST. BLOCK ASSOC. GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019070043","116-11","116-11","WEST 123 STREET","WEST  123 STREET","NEW 123RD ST. BLOCK ASSOC. GDN","NEW 123RD ST. BLOCK ASSOC. GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019220041","131","131","ST NICHOLAS AVENUE","ST NICHOLAS AVENUE","131 ST. NICHOLAS AVE HOUSES","131 ST. NICHOLAS AVENUE HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1019230029","201","201","WEST  117 STREET","WEST  117 STREET","REHAB PROGRAM (TAFT REHABS)","REHAB PROGRAM (TAFT REHAB)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1019330001","2406","2406","FREDERICK DOUGLASS BOULE","FREDERICK DOUGLASS BOULE","ST. NICHOLAS HOUSES & PLAYGRD","ST. NICHOLAS HOUSES AND PLAYGROUND","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1019330001","2406","2406","FREDERICK DOUGLASS BOULE","FREDERICK DOUGLASS BOULE","ST. NICHOLAS HOUSES & PLAYGRD","ST. NICHOLAS HOUSES AND PLAYGROUND","PARKS","440","PARK",
"1019400001","2510-16","2510-16","8 AVENUE","8 AVENUE","OFF STREET PARKING FOR 32PCT","OFF STREET PARKING FOR 32PRECINCT","NYPD","1020","OUTDOOR PARKING",
"1019400008","261-65","261-65","WEST 134 STREET","WEST  134 STREET","32PCT OFF STREET PARKING","32PRECINCT OFF STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"1019400013","251","251","WEST 134 STREET","WEST  134 STREET","32 PCT OFF STREET PARKING","32 PRECINCT OFF STREET PARKING","NYPD","1020","OUTDOOR PARKING",
"1019400048","250","250","WEST  135 STREET","WEST  135 STREET","N.Y.C.P.D. 32ND PRECINCT","NYPD 32ND PRECINCT","NYPD","510","POLICE STATION",
"1019410015","227","227","WEST 135 STREET","WEST  135 STREET","32 PCT PERSONNEL PARKING","32 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1019410016","225","225","WEST 135 STREET","WEST  135 STREET","32 PCT PERSONNEL PARKING","32 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"1019470021","315","315","WEST 120 STREET","WEST  120 STREET","HARBOR MORNINGSIDE DCC PLAYLOT","HARBOR MORNINGSIDE DCC PLAYGROUND","ACS","434","ACCESSORY PLAY AREA",
"1019470022","313","313","WEST 120 STREET","WEST  120 STREET","HARBOR MORNINGSIDE DCC PLAYLOT","HARBOR MORNINGSIDE DCC PLAYGROUND","ACS","434","ACCESSORY PLAY AREA",
"1019490029","2271","2271","8 AVENUE","8 AVENUE","N.Y.C.P.D. 28TH PRECINCT","NYPD 28TH PRECINCT","NYPD","510","POLICE STATION",
"1019530022","325","325","WEST 126 STREET","WEST  126 STREET","WILL WASHINGTON MEMORIAL GDN","WILL WASHINGTON MEMORIAL GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019530023","321","321","WEST 126 STREET","WEST  126 STREET","WILL WASHINGTON MEMORIAL GDN","WILL WASHINGTON MEMORIAL GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019530122","323","323","WEST 126 STREET","WEST  126 STREET","WILL WASHINGTON MEMORIAL GDN","WILL WASHINGTON MEMORIAL GARDEN","PARKS","472","COMMUNITY GARDEN",
"1019640001","1315","1315","AMSTERDAM AVENUE","AMSTERDAM AVENUE","GRANT HOUSES & J ROBINSON SC","GRANT HOUSES AND J ROBINSON SC","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1019820038","520","520","WEST  126 STREET","WEST  126 STREET","N.Y.C.P.D. 26TH PRECINCT","NYPD 26TH PRECINCT","NYPD","510","POLICE STATION",
"1019880200","500","500","WEST 138 STREET","WEST  138 STREET","PS 192 PLGRD/JACOB SCHIFF","PS 192 PLAYGROUND JACOB SCHIFF","EDUC","430","PLAYGROUND/SPORTS AREA",
"1019880200","500","500","WEST 138 STREET","WEST  138 STREET","PS 192 PLGRD/JACOB SCHIFF","PS 192 PLAYGROUND JACOB SCHIFF","PARKS","440","PARK",
"1020010005","625","625","WEST 133 STREET","WEST  133 STREET","IS 195 & PLAYGROUND (ECF)","IS 195 AND PLAYGROUND (ECF)","EDUC","212","INTERMEDIATE SCHOOL",
"1020160010",,"",,,"7TH AVE & 149TH CONTROL ROOM","7TH AVENUE AND 149TH CONTROL ROOM","NYCTA","860","TRANSIT FACILITY",
"1020660009","451","451","WEST  151 STREET","WEST  151 STREET","N.Y.C.P.D. 30TH PRECINCT","NYPD 30TH PRECINCT","NYPD","510","POLICE STATION",
"1020890039","606","606","WEST 143 STREET","WEST  143 STREET","IRT B'WAY & W. 143 ST. SUBSTA","IRT B'WAY AND W. 143 ST. SUBSTATION","MTA","862","TRANSIT SUBSTATION",
"1021010117",,"","WEST 135 STREET","WEST  135 STREET","N RIVER WPCP /DOS MAR TNSF STA","N RIVER WPCP /DOS MAR TNSF STATION","DEP","1111","WATER POLLUTION CONTROL PLANT",
"1021060050","2987","2987","FRED DOUGLASS BOULEVARD","FRED DOUGLASS BOULEVARD","PS 46 & MINI-SCHOOL","PS 46 AND MINI-SCHOOL","EDUC","211","ELEMENTARY SCHOOL",
"1021070001",,"","WEST 155 STREET","WEST  155 STREET","P.S.28 PLGRD/HIGHBRIDGE PARK","P.S.28 PLAYGROUND HIGHBRIDGE PARK","PARKS","431","PLAYGROUND",
"1021070026","475","475","WEST  155 STREET","WEST  155 STREET","PS 28 PLYGD/WRIGHT BROS PK-JOP","PS 28 PLAYGROUND WRIGHT BROS PARK JOP","EDUC","211","ELEMENTARY SCHOOL",
"1021070026","475","475","WEST  155 STREET","WEST  155 STREET","PS 28 PLYGD/WRIGHT BROS PK-JOP","PS 28 PLAYGROUND WRIGHT BROS PARK JOP","PARKS","431","PLAYGROUND",
"1021260014","557","557","WEST  169 STREET","WEST  169 STREET","PS 128 PLYGRND & MINI-SCHL JOP","PS 128 PLAYGROUND AND MINI-SCHL JOP","EDUC","211","ELEMENTARY SCHOOL",
"1021260014","557","557","WEST  169 STREET","WEST  169 STREET","PS 128 PLYGRND & MINI-SCHL JOP","PS 128 PLAYGROUND AND MINI-SCHL JOP","PARKS","431","PLAYGROUND",
"1021320047","501","501","WEST 176 STREET","WEST  176 STREET","WASHINGTON HGHTS (GRP 1 & 2)","WASHINGTON HGHTS (GRP 1 AND 2)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021320094","509","509","WEST 176 STREET","WEST  176 STREET","WASHINGTON HGHTS (GRP 1 & 2)","WASHINGTON HGHTS (GRP 1 AND 2)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021320100","514","514","W177 ST","WEST  177 STREET","WASHINGTON HGHTS (GRP 1 & 2)","WASHINGTON HGHTS (GRP 1 AND 2)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021320110","503","503","WEST  177 STREET","WEST  177 STREET","WASHINGTON HGHTS (GRP 1 & 2)","WASHINGTON HGHTS (GRP 1 AND 2)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021320114","511","511","WEST  177 STREET","WEST  177 STREET","WASHINGTON HGHTS (GPP 1 & 2)","WASHINGTON HGHTS (GPP 1 AND 2)","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021360235","99","99","FT WASHINGTON AVENUE","FT WASHINGTON AVENUE","FORT WASHINGTON AVE REHAB","FORT WASHINGTON AVENUE REHAB","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1021530053","535","535","WEST  179 STREET","WEST  179 STREET","FORT WASH REGIONAL BRANCH LIBR","FORT WASH REGIONAL BRANCH LIBRARY","NYPL","332","BRANCH LIBRARY",
"1021590051","2580","2580","AMSTERDAM AVENUE","AMSTERDAM AVENUE","PS 189 & MINI-SCHOOL","PS 189 AND MINI-SCHOOL","EDUC","211","ELEMENTARY SCHOOL",
"1021600018","549","549","AUDUBON AVENUE","AUDUBON AVENUE","GEORGE WASHINGTON HS & AF","GEORGE WASHINGTON HS AND AF","EDUC","213","ACADEMIC HIGH SCHOOL",
"1021700175","171","171","HILLSIDE AVENUE","HILLSIDE AVENUE","FDATIONS ROADBEDS & STRUCTURES","FDATIONS ROADBEDS AND STRUCTURES","NYCTA","860","TRANSIT FACILITY",
"1021730001","93","93","NAGLE AVENUE","NAGLE AVENUE","PS 152 & MINI-SCHOOL","PS 152 AND MINI-SCHOOL","EDUC","211","ELEMENTARY SCHOOL",
"1021780600",,"","RIVERSIDE DR","RIVERSIDE DRIVE","ADDITION TO FT WASHINGTON PK","ADDITION TO FT WASHINGTON PARK","PARKS","440","PARK",
"1021800108","4295","4295","BROADWAY","BROADWAY","34TH PCT STATION HOUSE","34TH PRECINCT STATION HOUSE","NYPD","510","POLICE STATION",
"1021800127",,"",,,"8TH AVE. WASH HEIGHTS LINE","8TH AVENUE WASH HEIGHTS LINE","NYCTA","860","TRANSIT FACILITY",
"1022150623","5365","5365","BROADWAY","BROADWAY","MARBLE HILL HSES & PLAYGROUND","MARBLE HILL HOUSES AND PLAYGROUND","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1022150623","5365","5365","BROADWAY","BROADWAY","MARBLE HILL HSES & PLAYGROUND","MARBLE HILL HOUSES AND PLAYGROUND","PARKS","431","PLAYGROUND",
"1022160001","177","177","NAGLE AVENUE","NAGLE AVENUE","DYCKMAN HOUSES & SENIOR CENTER","DYCKMAN HOUSES AND SENIOR CENTER","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"1022290012","512","512","WEST  212 STREET","WEST  212 STREET","PS 98 & MINI-SCHOOL","PS 98 AND MINI-SCHOOL","EDUC","211","ELEMENTARY SCHOOL",
"1022330020","650","650","ACADEMY STREET","ACADEMY STREET","IS 52 & PS 98 MINI-SCHOOL","IS 52 AND PS 98 MINI-SCHOOL","EDUC","200","EDUCATIONAL FACILITY",
"2022690021","545","545","EAST  142 STREET","EAST  142 STREET","SEGUNDO RUIZ BELVIS D&TC","SEGUNDO RUIZ BELVIS D AND TC","HHC","630","AMBULATORY HEALTH FACILITY",
"2022720005","528","528","EAST 146 STREET","EAST  146 STREET","DR.BETANCES 4 & 5 HOUSES","DR.BETANCES 4 AND 5 HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2022760001","560","560","BROOK AVENUE","BROOK AVENUE","HORIZON JUVJ CTR/NYPD 40TH PCT","HORIZON JUVJ CTR/NYPD 40TH PRECINCT","ACS","1223","OTHER SECURE DETENTION FACILITY",
"2022760001","560","560","BROOK AVENUE","BROOK AVENUE","HORIZON JUVJ CTR/NYPD 40TH PCT","HORIZON JUVJ CTR/NYPD 40TH PRECINCT","NYPD","510","POLICE STATION",
"2022770051",,"","WILLIS AVENUE","WILLIS AVENUE","WILLIS AVE & BRIDGE RAMP","WILLIS AVENUE AND BRIDGE RAMP","DCAS","1900","IN USE-TENANTED",
"2022770051",,"","WILLIS AVENUE","WILLIS AVENUE","WILLIS AVE & BRIDGE RAMP","WILLIS AVENUE AND BRIDGE RAMP","DOT","880","ROAD/HIGHWAY",
"2022770250",,"",,,"WILLIS AVE BRIDGE REPLACEMENT","WILLIS AVENUE BRIDGE REPLACEMENT","DOT","890","OTHER TRANSPORTATION FACILITY",
"2022810010","411","411","EAST 136 STREET","EAST  136 STREET","DR BETANCES 2 & 3 HOUSES","DR BETANCES 2 AND 3 HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2022910023","433","433","EAST 146 STREET","EAST  146 STREET","DR BETANCES 4 & 5 HOUSES","DR BETANCES 4 AND 5 HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2022910050","455","455","EAST  146 STREET","EAST  146 STREET","DR. BETANCES 4 & 5 HOUSES","DR. BETANCES 4 AND 5 HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2023020056","345","345","EAST  139 STREET","EAST  139 STREET","40 PCT PERSONNEL PARKING","40 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"2023020057","343","343","WILLIS AVENUE","WILLIS AVENUE","40 PCT PERSONNEL PARKING","40 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"2023020058","341","341","EAST  139 STREET","EAST  139 STREET","40 PCT PERSONNEL PARKING","40 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"2023020059","339","339","EAST  139 STREET","EAST  139 STREET","40 PCT PERSONNEL PARKING","40 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"2023020060","337","337","EAST  139 STREET","EAST  139 STREET","40 PCT PERSONNEL PARKING","40 PRECINCT PERSONNEL PARKING","NYPD","1020","OUTDOOR PARKING",
"2023060054","350","350","EAST 145 STREET","EAST  145 STREET","JHS 149 & PLAYGROUND","JHS 149 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"2023060054","350","350","EAST 145 STREET","EAST  145 STREET","JHS 149 & PLAYGROUND","JHS 149 AND PLAYGROUND","PARKS","431","PLAYGROUND",
"2023140030","257","257","ALEXANDER AVENUE","ALEXANDER AVENUE","N.Y.C.P.D. 40TH PRECINCT","NYPD 40TH PRECINCT","NYPD","510","POLICE STATION",
"2023240005",,"","MORRIS AVE","MORRIS AVENUE","PS 18 PLGD/PARK.(JOP)","PS 18 PLAYGROUND PARK.(JOP)","EDUC","430","PLAYGROUND/SPORTS AREA",
"2023240005",,"","MORRIS AVE","MORRIS AVENUE","PS 18 PLGD/PARK.(JOP)","PS 18 PLAYGROUND PARK.(JOP)","PARKS","431","PLAYGROUND",
"2023340001",,"","EAST 141 ST","EAST  141 STREET","IS 183 PLGD","IS 183 PLAYGROUND","EDUC","431","PLAYGROUND",
"2023640025","3062","3062","THIRD AVENUE","THIRD AVENUE","JOHN & MICHAEL FLYNN PLGD","JOHN AND MICHAEL FLYNN PLAYGROUND","PARKS","431","PLAYGROUND",
"2023720001","1162","1162","WASHINGTON AVENUE","WASHINGTON AVENUE","1162 - 1176 WASHINGTON AVE","1162 - 1176 WASHINGTON AVENUE","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2023900001","1245","1245","WASHINGTON AVENUE","WASHINGTON AVENUE","PS 132 & PLAYGROUND (JOP)","PS 132 AND PLAYGROUND (JOP)","EDUC","211","ELEMENTARY SCHOOL",
"2023900001","1245","1245","WASHINGTON AVENUE","WASHINGTON AVENUE","PS 132 & PLAYGROUND (JOP)","PS 132 AND PLAYGROUND (JOP)","PARKS","431","PLAYGROUND",
"2023990010","370","370","EAST  153 STREET","EAST  153 STREET","E. 152ND ST. - COURTLANDT AVE","E. 152ND ST. - COURTLANDT AVENUE","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2024030001","758","758","COURTLANDT AVENUE","COURTLANDT AVENUE","PS 29 & PLAYGROUND","PS 29 AND PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2024110119","335","335","EAST  152 STREET","EAST  152 STREET","PS 1 & A.L. SMITH HS PLGD","PS 1 AND A.L. SMITH HS PLAYGROUND","EDUC","211","ELEMENTARY SCHOOL",
"2024110119","335","335","EAST  152 STREET","EAST  152 STREET","PS 1 & A.L. SMITH HS PLGD","PS 1 AND A.L. SMITH HS PLAYGROUND","PARKS","430","PLAYGROUND/SPORTS AREA",
"2024160001","3080","3080","PARK AVENUE","PARK AVENUE","ANDREW JACKSON HSES & SEN CTR","ANDREW JACKSON HOUSES AND SEN CTR","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2024240001","1000","1000","TELLER AVENUE","TELLER AVENUE","JHS 145 & PLAYGROUND (JOP)","JHS 145 AND PLAYGROUND (JOP)","EDUC","212","INTERMEDIATE SCHOOL",
"2024240001","1000","1000","TELLER AVENUE","TELLER AVENUE","JHS 145 & PLAYGROUND (JOP)","JHS 145 AND PLAYGROUND (JOP)","PARKS","441","NEIGHBORHOOD PARK",
"2024290001","1100","1100","TELLER AVENUE","TELLER AVENUE","TELLER AVE-EAST 166TH ST HSES","TELLER AVE-EAST 166TH ST HOUSES","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2024330001","1020","1020","COLLEGE AVENUE","COLLEGE AVENUE","COLLEGE AVE - E. 165TH ST","COLLEGE AVENUE - E. 165TH ST","NYCHA","1410","IN USE-RESIDENTIAL STRUCTURE",
"2024380050","1151-63","1151-63","COLLEGE AVENUE","COLLEGE AVENUE","IS 22 & PLAYGROUND","IS 22 AND PLAYGROUND","EDUC","212","INTERMEDIATE SCHOOL",
"2024430094","198","198","EAST 161 STREET","EAST  161 STREET","CONCOURSE PLAZA/BX DA OFFICE","CONCOURSE PLAZA BRONX DA OFFICE","DA-BX","110","AGENCY EXECUTIVE OFFICE",
"2024430094","198","198","EAST 161 STREET","EAST  161 STREET","CONCOURSE PLAZA/BX DA OFFICE","CONCOURSE PLAZA BRONX DA OFFICE","DCAS","1380","CUSTODIAL",
"2024430094","198","198","EAST 161 STREET","EAST  161 STREET","CONCOURSE PLAZA/BX DA OFFICE","CONCOURSE PLAZA BRONX DA OFFICE","LAW","100","OFFICE",
