dcas_bbl,dcas_hnum,display_hnum,dcas_sname,sname_1b,parcel_name,display_name,agency,primary_use_code,primary_use_text,reviewed
4073160018,211-45,211-45,46 ROAD,46 ROAD,PS 31 & PLAYGROUND,PS 31 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3083930001,7151,7151,AVENUE T,AVENUE T,PS 312 & PLAYGROUND,PS 312 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3083930001,7151,7151,AVENUE T,AVENUE T,PS 312 & PLAYGROUND,PS 312 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3008620012,330,330,59 STREET,59 STREET,PS 314 & PLAYGROUND,PS 314 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3011670018,750,750,CLASSON AVENUE,CLASSON AVENUE,PS 316 & PLAYGROUND (JOP),PS 316 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3011670018,750,750,CLASSON AVENUE,CLASSON AVENUE,PS 316 & PLAYGROUND (JOP),PS 316 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
2030850001,690,690,EAST  183 STREET,EAST  183 STREET,PS 32 & MINI SCHOOL,PS 32 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3004370001,317,317,HOYT STREET,HOYT STREET,PS 32 & PLAYGROUND,PS 32 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5054440012,301,301,ELVERTON AVENUE,ELVERTON AVENUE,PS 32 & PLAYGROUND,PS 32 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4052560001,171-11,171-11,35 AVENUE,35 AVENUE,PS 32 & PLAYGROUND (JOP),PS 32 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
4052560001,171-11,171-11,35 AVENUE,35 AVENUE,PS 32 & PLAYGROUND (JOP),PS 32 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3009710028,192,192,7 AVENUE,7 AVENUE,PS 321 MINI SCHOOL & PLGD,PS 321 MINI SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3037680001,330,330,ALABAMA AVENUE,ALABAMA AVENUE,PS 328 & PLAYGROUND,PS 328 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3070510001,2929,2929,WEST   30 STREET,WEST   30 STREET,PS 329 & PLAYGROUND,PS 329 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4107560001,91-37,91-37,222 STREET,222 STREET,PS 33 & PLAYGROUND,PS 33 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2031880014,2412,2412,JEROME AVENUE,JEROME AVENUE,PS 33 & PLAYGROUND,PS 33 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
3036930001,51,51,CHRISTOPHER AVENUE,CHRISTOPHER AVENUE,PS 332 & PLAYGROUND,PS 332 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3013550023,130,130,ROCHESTER AVENUE,ROCHESTER AVENUE,PS 335 & PLAYGROUND,PS 335 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3013550023,130,130,ROCHESTER AVENUE,ROCHESTER AVENUE,PS 335 & PLAYGROUND,PS 335 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3026220028,131,131,NORMAN AVENUE,NORMAN AVENUE,PS 34 & PLAYGROUND,PS 34 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4111510081,104-12,104-12,SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,PS 34 MINI SCHOOL & PLAYGROUND,PS 34 MINI SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3039900001,111,111,BERRIMAN STREET,BERRIMAN STREET,PS 345 & PLAYGROUND,PS 345 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3044520025,1400,1400,PENNSYLVANIA AVENUE,PENNSYLVANIA AVENUE,PS 346 & PLAYGROUND,PS 346 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5006100127,60,60,FOOTE AVENUE,FOOTE AVENUE,PS 35 & PLAYGROUND,PS 35 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
5006100127,60,60,FOOTE AVENUE,FOOTE AVENUE,PS 35 & PLAYGROUND,PS 35 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4104470007,191-02,191-02,90 AVENUE,90 AVENUE,PS 35 & PLAYGROUND,PS 35 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5062620012,255,255,IONIA AVENUE,IONIA AVENUE,PS 36 & ANNEX,PS 36 AND ANNEX,EDUC,211,ELEMENTARY SCHOOL,Y
4129930118,179-37,179-37,137 AVENUE,137 AVENUE,PS 37 & PLAYGROUND,PS 37 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3033600001,200,200,WOODBINE STREET,WOODBINE STREET,PS 377 & PLAYGROUND,PS 377 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5037320006,421,421,LINCOLN AVENUE,LINCOLN AVENUE,PS 38  MINI-SCHL & PLGND (JOP),PS 38  MINI-SCHL AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5037320006,421,421,LINCOLN AVENUE,LINCOLN AVENUE,PS 38  MINI-SCHL & PLGND (JOP),PS 38  MINI-SCHL AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3001910001,450,450,PACIFIC STREET,PACIFIC STREET,PS 38 & PLAYGROUND,PS 38 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3001910025,482-08,482-08,PACIFIC STREET,PACIFIC STREET,PS 38 & PLAYGROUND,PS 38 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
4132220001,135-21,135-21,241 STREET,241 STREET,PS 38 & PLAYGROUND,PS 38 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3022360009,370,370,MARCY AVENUE,MARCY AVENUE,PS 380 & PLAYGROUND,PS 380 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3034420001,242,242,COOPER STREET,COOPER STREET,PS 384 & PLAYGROUND,PS 384 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5030970014,99,99,MC FARLAND AVENUE,MC FARLAND AVENUE,PS 39 & PLAYGROUND,PS 39 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5030970014,99,99,MC FARLAND AVENUE,MC FARLAND AVENUE,PS 39 & PLAYGROUND,PS 39 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
3048150020,490,490,FENIMORE STREET,FENIMORE STREET,PS 397 & PLAYGROUND,PS 397 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3015180001,281,281,RALPH AVENUE,RALPH AVENUE,PS 40 &  PLAYGROUND,PS 40 AND  PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3015180001,281,281,RALPH AVENUE,RALPH AVENUE,PS 40 &  PLAYGROUND,PS 40 AND  PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4061210001,214-43,214-43,35 AVENUE,35 AVENUE,PS 41 & PLAYGROUND,PS 41 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1006060013,32-42,32-42,GREENWICH AVENUE,GREENWICH AVENUE,PS 41 & PLAYGROUND,PS 41 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
3036040001,411,411,THATFORD STREET,THATFORD STREET,PS 41 & PLAYGROUND,PS 41 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3036040001,411,411,THATFORD STREET,THATFORD STREET,PS 41 & PLAYGROUND,PS 41 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
5056050001,380,380,GENESEE AVENUE,GENESEE AVENUE,PS 42 & ANNEX,PS 42 AND ANNEX,EDUC,211,ELEMENTARY SCHOOL,Y
4160390014,488,488,BEACH   66 STREET,BEACH   66 STREET,PS 42 & PLAYGROUND (JOP),PS 42 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
4160390014,488,488,BEACH   66 STREET,BEACH   66 STREET,PS 42 & PLAYGROUND (JOP),PS 42 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3018210025,308-26,308-26,MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,PS 44 & PLAYGROUND (B-216),PS 44 AND PLAYGROUND (B-216),EDUC,430,PLAYGROUND/SPORTS AREA,Y
3018210025,308-26,308-26,MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,PS 44 & PLAYGROUND (B-216),PS 44 AND PLAYGROUND (B-216),PARKS,430,PLAYGROUND/SPORTS AREA,Y
4121040001,126-28,126-28,150 STREET,150 STREET,PS 45 & PLAYGROUND,PS 45 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3034270011,84,84,SCHAEFFER STREET,SCHAEFFER STREET,PS 45.& PLAYGROUND (JOP),PS 45. AND  PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3034270011,84,84,SCHAEFFER STREET,SCHAEFFER STREET,PS 45.& PLAYGROUND (JOP),PS 45. AND  PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
1021060050,2987,2987,FRED DOUGLASS BOULEVARD,FRED DOUGLASS BOULEVARD,PS 46 & MINI-SCHOOL,PS 46 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
5032430001,41,41,REID AVENUE,REID AVENUE,PS 46 & PLAYGROUND,PS 46 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4076190001,218-12,218-12,67 AVENUE,67 AVENUE,PS 46 & PLAYGROUND (JOP),PS 46 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
4076190001,218-12,218-12,67 AVENUE,67 AVENUE,PS 46 & PLAYGROUND (JOP),PS 46 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
3055190001,6015,6015,18 AVENUE,18 AVENUE,PS 48 & PLAYGROUND,PS 48 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4101440042,155-02,155-02,108 AVENUE,108 AVENUE,PS 48 & PLAYGROUND,PS 48 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5065660001,,,DEISIUS ST,DEISIUS STREET,PS 5 & PORTABLES,PS 5 AND PORTABLES,EDUC,211,ELEMENTARY SCHOOL,Y
1016940001,433,433,EAST  100 STREET,EAST  100 STREET,PS 50 (UDC & ECF),PS 50 (UDC AND ECF),EDUC,211,ELEMENTARY SCHOOL,Y
4100240012,143-26,143-26,101 AVENUE,101 AVENUE,PS 50 & PLAYGROUND,PS 50 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5047160060,200,200,ADELAIDE AVENUE,ADELAIDE AVENUE,PS 50 & PLAYGROUND (JOP),PS 50 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5047160060,200,200,ADELAIDE AVENUE,ADELAIDE AVENUE,PS 50 & PLAYGROUND (JOP),PS 50 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
4100240001,145-03,145-03,LIBERTY AVENUE,LIBERTY AVENUE,PS 50 PLAYGROUND & MINI SCHOOL,PS 50 PLAYGROUND AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3074740001,2675,2675,EAST   29 STREET,EAST   29 STREET,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
4133530020,14602,14602,NEW YORK BOULEVARD,NEW YORK BOULEVARD,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3074740001,2675,2675,EAST   29 STREET,EAST   29 STREET,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5037050001,450,450,BUEL AVENUE,BUEL AVENUE,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5037050001,450,450,BUEL AVENUE,BUEL AVENUE,PS 52 & PLAYGROUND,PS 52 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
5051060001,330,330,DURANT AVENUE,DURANT AVENUE,PS 53& PLAYGROUND (JOP),PS 53 AND  PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
5051060001,330,330,DURANT AVENUE,DURANT AVENUE,PS 53& PLAYGROUND (JOP),PS 53 AND  PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
3017650015,195,195,SANFORD STREET,SANFORD STREET,PS 54 & PLAYGROUND,PS 54 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4092800001,86-02,86-02,127 STREET,127 STREET,PS 54 & PLAYGROUND,PS 54 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5053360001,54,54,OSBORNE STREET,OSBORNE STREET,PS 55 & PLAYGROUND,PS 55 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4094770001,131-10,131-10,97 AVENUE,97 AVENUE,PS 55 & PLAYGROUND,PS 55 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
5053360001,54,54,OSBORNE STREET,OSBORNE STREET,PS 55 & PLAYGROUND,PS 55 AND PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3019830010,170,170,GATES AVENUE,GATES AVENUE,PS 56 & PLAYGROUND,PS 56 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4092260057,86-02,86-02,114 STREET,114 STREET,PS 56 & PLGD (OLD R HILL ANX),PS 56 AND PLAYGROUND (OLD R HILL ANX),EDUC,211,ELEMENTARY SCHOOL,Y
1016400139,176,176,EAST  115 STREET,EAST  115 STREET,PS 57 & PLAYGROUND (JOP),PS 57 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
1016400139,176,176,EAST  115 STREET,EAST  115 STREET,PS 57 & PLAYGROUND (JOP),PS 57 AND PLAYGROUND (JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3004490015,330,330,SMITH STREET,SMITH STREET,PS 58 & PLAYGROUND,PS 58 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3017490001,211,211,THROOP AVENUE,THROOP AVENUE,PS 59 & PLAYGROUND (JOP).B-263,PS 59 AND PLAYGROUND (JOP).B-263,PARKS,430,PLAYGROUND/SPORTS AREA,Y
3017490001,211,211,THROOP AVENUE,THROOP AVENUE,PS 59 & PLAYGROUND (JOP).B-263,PS 59 AND PLAYGROUND (JOP).B-263,EDUC,211,ELEMENTARY SCHOOL,Y
4089290058,91-02,91-02,88 AVENUE,88 AVENUE,PS 60  MINI-SCHOOL & PLAYGRND,PS 60  MINI-SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4094100001,97-25,97-25,108 STREET,108 STREET,PS 62 & PLAYGROUND,PS 62 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2026150014,1260,1260,FRANKLIN AVENUE,FRANKLIN AVENUE,PS 63 & MINI-SCHOOL,PS 63 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4091550025,90-15,90-15,SUTTER AVENUE,SUTTER AVENUE,PS 63 & PLAYGROUND,PS 63 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2030080030,1001,1001,BOONE AVENUE,BOONE AVENUE,PS 66 & PLAYGROUND,PS 66 AND PLAYGROUND,EDUC,431,PLAYGROUND,Y
4091830001,85-11,85-11,102 STREET,102 STREET,PS 66 & PLAYGROUND,PS 66 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3020390002,51,51,SAINT EDWARDS STREET,SAINT EDWARDS STREET,PS 67 & PLAYGROUND,PS 67 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4035790060,,,DECATUR STREET,DECATUR STREET,PS 68 PLGD & EVERGREEN PARK,PS 68 PLAYGROUND AND EVERGREEN PARK,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2035240020,560,560,THERIOT AVENUE,THERIOT AVENUE,PS 69 & MINI SCHOOL,PS 69 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
1017680021,160,160,EAST 120 STREET,EAST  120 STREET,PS 7 & PLAYGROUND,PS 7 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3041340020,528,528,RIDGEWOOD AVENUE,RIDGEWOOD AVENUE,PS 7/IS 171 & PLAYGROUND,PS 7/IS 171 AND PLAYGROUND,EDUC,200,EDUCATIONAL FACILITY,Y
2027930028,1691,1691,WEEKS AVENUE,WEEKS AVENUE,PS 70 & MINI SCHOOL,PS 70 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4006960014,3045,3045,42 STREET,42 STREET,PS 70 & PS 70 MINI-SCHOOL,PS 70 AND PS 70 MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
2041710001,3040,3040,ROBERTS AVENUE,ROBERTS AVENUE,PS 71 & PLAYGROUND,PS 71 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3040690001,605,605,SHEPHERD AVENUE,SHEPHERD AVENUE,PS 72 & PLAYGROUND,PS 72 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2025040082,1020,1020,ANDERSON AVENUE,ANDERSON AVENUE,PS 73 & MINI SCHOOL,PS 73 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
2045520010,900,900,ADEE AVENUE,ADEE AVENUE,PS 76 & PLAYGROUND,PS 76 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4003540001,36-36,36-36,10 STREET,10 STREET,PS 76 & PLAYGROUND (JOP),PS 76 AND PLAYGROUND (JOP),EDUC,200,EDUCATIONAL FACILITY,Y
4003540001,36-36,36-36,10 STREET,10 STREET,PS 76 & PLAYGROUND (JOP),PS 76 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
2037750025,1250,1250,WARD AVENUE,WARD AVENUE,PS 77 & MINI SCHOOL,PS 77 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
1017470001,55,55,EAST  120 STREET,EAST  120 STREET,PS 79 & PLAYGROUND (JOP),PS 79 AND PLAYGROUND (JOP),PARKS,431,PLAYGROUND,Y
1017470001,55,55,EAST  120 STREET,EAST  120 STREET,PS 79 & PLAYGROUND (JOP),PS 79 AND PLAYGROUND (JOP),EDUC,211,ELEMENTARY SCHOOL,Y
3002110001,39,39,HICKS STREET,HICKS STREET,PS 8 & PLAYGROUND,PS 8 AND PLAYGROUND,EDUC,200,EDUCATIONAL FACILITY,Y
2033360035,149,149,EAST MOSHOLU PARKWAY,EAST MOSHOLU PARKWAY,PS 80 & JHS 80,PS 80 AND JHS 80,EDUC,200,EDUCATIONAL FACILITY,Y
3016020019,990,990,DEKALB AVENUE,DEKALB AVENUE,PS 81 & ELEANOR ROOSEVELT PLGD,PS 81 AND ELEANOR ROOSEVELT PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3016020019,990,990,DEKALB AVENUE,DEKALB AVENUE,PS 81 & ELEANOR ROOSEVELT PLGD,PS 81 AND ELEANOR ROOSEVELT PLAYGROUND,PARKS,430,PLAYGROUND/SPORTS AREA,Y
2058501550,5550,5550,RIVERDALE AVENUE,RIVERDALE AVENUE,PS 81 & PLAYGROUND,PS 81 AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
2058501550,5550,5550,RIVERDALE AVENUE,RIVERDALE AVENUE,PS 81 & PLAYGROUND,PS 81 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4083610001,61-25,61-25,MARATHON PARKWAY,MARATHON PARKWAY,PS 811 (OLD PS 187-CMHC)&PLYGD,PS 811 (OLD PS 187-CMHC) AND PLAYGROUND,PARKS,431,PLAYGROUND,Y
4083610001,61-25,61-25,MARATHON PARKWAY,MARATHON PARKWAY,PS 811 (OLD PS 187-CMHC)&PLYGD,PS 811 (OLD PS 187-CMHC) AND PLAYGROUND,EDUC,216,SPECIAL EDUCATION SCHOOL,Y
4096840008,88-02,88-02,144 STREET,144 STREET,PS 82 & PLAYGROUND,PS 82 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1012050006,32,32,WEST 92 STREET,WEST   92 STREET,PS 84 & PLAYGROUND,PS 84 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1012050006,32,32,WEST 92 STREET,WEST   92 STREET,PS 84 & PLAYGROUND,PS 84 AND PLAYGROUND,PARKS,472,COMMUNITY GARDEN,Y
2030240021,2400,2400,MARION AVENUE,MARION AVENUE,PS 85 & MINI SCHOOL,PS 85 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3032890027,220,220,IRVING AVENUE,IRVING AVENUE,PS 86 & PLAYGROUND,PS 86 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4097740001,87-41,87-41,PARSONS BOULEVARD,PARSONS BOULEVARD,PS 86 HILLCREST HS & ATH FIELD,PS 86 HILLCREST HS AND ATHLETIC FIELD,EDUC,200,EDUCATIONAL FACILITY,Y
4015140001,85-28,85-28,BRITTON AVENUE,BRITTON AVENUE,PS 89 & MINI-SCHOOL,PS 89 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
1012140029,100,100,WEST   84 STREET,WEST   84 STREET,PS 9 & PLAYGROUND,PS 9 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3011450026,80,80,UNDERHILL AVENUE,UNDERHILL AVENUE,PS 9 & PLAYGROUND,PS 9 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2024560100,1116,1116,SHERIDAN AVENUE,SHERIDAN AVENUE,PS 90 & MINI SCHOOL,PS 90 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4092040028,86-50,86-50,109 STREET,109 STREET,PS 90 & PLAYGROUND,PS 90 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3072660040,2840,2840,WEST   12 STREET,WEST   12 STREET,PS 90 & PLAYGROUND JOP),PS 90 AND PLAYGROUND JOP),PARKS,430,PLAYGROUND/SPORTS AREA,Y
3072660040,2840,2840,WEST   12 STREET,WEST   12 STREET,PS 90 & PLAYGROUND JOP),PS 90 AND PLAYGROUND JOP),EDUC,211,ELEMENTARY SCHOOL,Y
2032070040,2220,2220,AQUEDUCT AVENUE,AQUEDUCT AVENUE,PS 91 & MINI SCHOOL,PS 91 AND MINI SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
3047940026,532,532,ALBANY AVENUE,ALBANY AVENUE,PS 91 MINI-SCHOOL & PLAYGROUND,PS 91 MINI-SCHOOL AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3018680007,31,31,NEW YORK AVENUE,NEW YORK AVENUE,PS 93 & PLAYGROUND,PS 93 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3007920026,5010,5010,SIXTH AVENUE,SIXTH AVENUE,PS 94 & PLAYGROUND,PS 94 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4081350029,41-77,41-77,LITTLE NECK PARKWAY,LITTLE NECK PARKWAY,PS 94 & PLAYGROUND,PS 94 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4099140001,179-01,179-01,90 AVENUE,90 AVENUE,PS 95 & PLAYGROUND,PS 95 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3071230066,345,345,VAN SICKLEN STREET,VAN SICKLEN STREET,PS 95 & PLAYGROUND,PS 95 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4116940027,130-01,130-01,ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,PS 96 & PLAYGROUND,PS 96 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2043410013,650,650,WARING AVENUE,WARING AVENUE,PS 96 & PLAYGROUND,PS 96 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
2044740001,1375,1375,MACE AVENUE,MACE AVENUE,PS 97 & PLAYGROUND,PS 97 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4088550020,85-52,85-52,85 STREET,85 STREET,PS 97 & PLAYGROUND,PS 97 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3066670024,1855,1855,STILLWELL AVENUE,STILLWELL AVENUE,PS 97 & PLAYGROUND,PS 97 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
1022290012,512,512,WEST  212 STREET,WEST  212 STREET,PS 98 & MINI-SCHOOL,PS 98 AND MINI-SCHOOL,EDUC,211,ELEMENTARY SCHOOL,Y
4080820285,40-20,40-20,235 STREET,235 STREET,PS 98 & PLAYGROUND,PS 98 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
3065350011,1120,1120,E 1O ST,EAST    1 O STREET,PS 99 & PLAYGROUND,PS 99 AND PLAYGROUND,EDUC,211,ELEMENTARY SCHOOL,Y
4012390001,54-25,54-25,SKILLMAN AVENUE,SKILLMAN AVENUE,PS11 & NEW CAPACITY PS 11 MINI,PS11 AND NEW CAPACITY PS 11 MINI,PARKS,431,PLAYGROUND,Y
4012390001,54-25,54-25,SKILLMAN AVENUE,SKILLMAN AVENUE,PS11 & NEW CAPACITY PS 11 MINI,PS11 AND NEW CAPACITY PS 11 MINI,EDUC,211,ELEMENTARY SCHOOL,Y
4026000001,4701,4701,48 STREET,48 STREET,QNS 5 SANIT GARAGE,QUEENS 5 SANIT GARAGE,SANIT,900,INDOOR MAINTENANCE/STORAGE/GARAGE FACILITY,Y
4043500001,30-19,30-19,122 STREET,122 STREET,QNS 7 SANIT GARAGE ANNEX,QUEENS 7 SANIT GARAGE ANNEX,SANIT,920,GARAGE,Y
4004320008,27-35,27-35,JACKSON AVENUE,JACKSON AVENUE,QNS ADULT LEARNING CENTER Q972,QUEENS ADULT LEARNING CENTER Q972,EDUC,200,EDUCATIONAL FACILITY,Y
1014340001,1130,1130,2 AVENUE,2 AVENUE,QUEENSBORO BRIDGE/MAN 81&63SEC,QUEENSBORO BRIDGE/MAN 81 AND 63SEC,PARKS,440,PARK,Y
1014340001,1130,1130,2 AVENUE,2 AVENUE,QUEENSBORO BRIDGE/MAN 81&63SEC,QUEENSBORO BRIDGE/MAN 81 AND 63SEC,SANIT,1370,SANITATION SECTION STATION,Y
1014340001,1130,1130,2 AVENUE,2 AVENUE,QUEENSBORO BRIDGE/MAN 81&63SEC,QUEENSBORO BRIDGE/MAN 81 AND 63SEC,DOT,880,ROAD/HIGHWAY,Y
4004700100,40-01,40-01,10 STREET,10 STREET,QUEENSBRIDGE HOUSES & LIBRARY,QUEENSBRIDGE HOUSES AND LIBRARY,QPL,333,SPECIALIZED LIBRARY,Y
4004700100,40-01,40-01,10 STREET,10 STREET,QUEENSBRIDGE HOUSES & LIBRARY,QUEENSBRIDGE HOUSES AND LIBRARY,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,Y
